"ISO3","word","n","total","tf","idf","tf_idf","ISO2","Country"
"UKR","divided",1,677,0.00147710487444609,2.78295150927533,0.00411071123969768,"UA","Ukraine"
"UKR","doors",1,677,0.00147710487444609,2.78295150927533,0.00411071123969768,"UA","Ukraine"
"UKR","effects",1,677,0.00147710487444609,1.03375165446607,0.00152695960777854,"UA","Ukraine"
"UKR","era",1,677,0.00147710487444609,1.48366852514507,0.00219153401055401,"UA","Ukraine"
"UKR","escort",1,677,0.00147710487444609,0.347877233235203,0.000513851156920537,"UA","Ukraine"
"UKR","evidence",1,677,0.00147710487444609,2.17681570570501,0.00321538508966767,"UA","Ukraine"
"UKR","excellence",1,677,0.00147710487444609,1.6569402464191,0.00244747451465156,"UA","Ukraine"
"UKR","exchange",1,677,0.00147710487444609,2.13236394313418,0.00314972517449657,"UA","Ukraine"
"UKR","existing",1,677,0.00147710487444609,1.3760378609527,0.0020325522318356,"UA","Ukraine"
"UKR","expert",1,677,0.00147710487444609,3.18841661738349,0.00470962572730206,"UA","Ukraine"
"UKR","exports",1,677,0.00147710487444609,3.47609868983527,0.00513456231881133,"UA","Ukraine"
"UKR","extreme",1,677,0.00147710487444609,1.35583515363518,0.00200271071437989,"UA","Ukraine"
"UKR","failing",1,677,0.00147710487444609,2.62880082944807,0.00388301451912566,"UA","Ukraine"
"UKR","fair",1,677,0.00147710487444609,1.09347088916769,0.00161517118045449,"UA","Ukraine"
"UKR","fee",1,677,0.00147710487444609,4.57471097850338,0.00675732788552937,"UA","Ukraine"
"UKR","firing",1,677,0.00147710487444609,3.88156379794344,0.00573347680641571,"UA","Ukraine"
"UKR","focus",1,677,0.00147710487444609,1.3760378609527,0.0020325522318356,"UA","Ukraine"
"UKR","forbid",1,677,0.00147710487444609,5.26785815906333,0.00778117896464303,"UA","Ukraine"
"UKR","forced",1,677,0.00147710487444609,2.00976162104185,0.00296862868691558,"UA","Ukraine"
"UKR","format",1,677,0.00147710487444609,3.07063358172711,0.00453564783120696,"UA","Ukraine"
"UKR","forms",1,677,0.00147710487444609,1.77135059759685,0.00261647060206329,"UA","Ukraine"
"UKR","frankly",1,677,0.00147710487444609,3.47609868983527,0.00513456231881133,"UA","Ukraine"
"UKR","friends",1,677,0.00147710487444609,1.26052497383086,0.00186192758320658,"UA","Ukraine"
"UKR","gaining",1,677,0.00147710487444609,3.88156379794344,0.00573347680641571,"UA","Ukraine"
"UKR","gas",1,677,0.00147710487444609,1.6569402464191,0.00244747451465156,"UA","Ukraine"
"UKR","gather",1,677,0.00147710487444609,3.07063358172711,0.00453564783120696,"UA","Ukraine"
"UKR","genocide",1,677,0.00147710487444609,2.62880082944807,0.00388301451912566,"UA","Ukraine"
"UKR","georgia",1,677,0.00147710487444609,3.32194801000801,0.00490686559823931,"UA","Ukraine"
"UKR","goal",1,677,0.00147710487444609,0.963793065859158,0.0014236234355379,"UA","Ukraine"
"UKR","government",1,677,0.00147710487444609,0.326215736454024,0.000481854854437258,"UA","Ukraine"
"UKR","grain",1,677,0.00147710487444609,2.00976162104185,0.00296862868691558,"UA","Ukraine"
"UKR","ground",1,677,0.00147710487444609,1.46119566929301,0.00215833924563221,"UA","Ukraine"
"UKR","gusion",1,677,0.00147710487444609,5.26785815906333,0.00778117896464303,"UA","Ukraine"
"UKR","happening",1,677,0.00147710487444609,2.17681570570501,0.00321538508966767,"UA","Ukraine"
"UKR","hard",1,677,0.00147710487444609,1.46119566929301,0.00215833924563221,"UA","Ukraine"
"UKR","hate",1,677,0.00147710487444609,2.04898233419513,0.00302656179349354,"UA","Ukraine"
"UKR","hatred",1,677,0.00147710487444609,2.27212588550934,0.00335616822084097,"UA","Ukraine"
"UKR","hear",1,677,0.00147710487444609,0.549359287768234,0.000811461281784688,"UA","Ukraine"
"UKR","held",1,677,0.00147710487444609,1.06316553967236,0.00157040700099315,"UA","Ukraine"
"UKR","helping",1,677,0.00147710487444609,1.93565364888812,0.002859163440012,"UA","Ukraine"
"UKR","highway",1,677,0.00147710487444609,5.26785815906333,0.00778117896464303,"UA","Ukraine"
"UKR","hiroshima",1,677,0.00147710487444609,3.88156379794344,0.00573347680641571,"UA","Ukraine"
"UKR","hold",1,677,0.00147710487444609,1.3760378609527,0.0020325522318356,"UA","Ukraine"
"UKR","honour",1,677,0.00147710487444609,1.74149763444717,0.00257237464467824,"UA","Ukraine"
"UKR","hope",1,677,0.00147710487444609,0.567377793270912,0.000838076504092927,"UA","Ukraine"
"UKR","hundreds",1,677,0.00147710487444609,1.77135059759685,0.00261647060206329,"UA","Ukraine"
"UKR","implementation",1,677,0.00147710487444609,0.672738308928738,0.000993705035345256,"UA","Ukraine"
"UKR","intelligence",1,677,0.00147710487444609,1.53018854077996,0.00226024895240762,"UA","Ukraine"
"UKR","invite",1,677,0.00147710487444609,0.377509030841574,0.000557620429603507,"UA","Ukraine"
"UKR","inviting",1,677,0.00147710487444609,4.57471097850338,0.00675732788552937,"UA","Ukraine"
"UKR","islands",1,677,0.00147710487444609,2.04898233419513,0.00302656179349354,"UA","Ukraine"
"UKR","issued",1,677,0.00147710487444609,2.55980795796112,0.00378110481235025,"UA","Ukraine"
"UKR","jeddah",1,677,0.00147710487444609,4.16924587039522,0.00615841339792499,"UA","Ukraine"
"UKR","join",1,677,0.00147710487444609,1.50665804336977,0.00222549193998488,"UA","Ukraine"
"UKR","jointly",1,677,0.00147710487444609,3.07063358172711,0.00453564783120696,"UA","Ukraine"
"UKR","kazakhstan",1,677,0.00147710487444609,4.16924587039522,0.00615841339792499,"UA","Ukraine"
"UKR","keeper",1,677,0.00147710487444609,5.26785815906333,0.00778117896464303,"UA","Ukraine"
"UKR","kidnapped",1,677,0.00147710487444609,4.57471097850338,0.00675732788552937,"UA","Ukraine"
"UKR","kidnapping",1,677,0.00147710487444609,4.57471097850338,0.00675732788552937,"UA","Ukraine"
"UKR","killed",1,677,0.00147710487444609,2.08980432871538,0.00308686016058402,"UA","Ukraine"
"UKR","kremlin",1,677,0.00147710487444609,4.57471097850338,0.00675732788552937,"UA","Ukraine"
"UKR","largest",1,677,0.00147710487444609,1.8021222562636,0.00266192356907474,"UA","Ukraine"
"UKR","launch",1,677,0.00147710487444609,2.22333572133991,0.00328410003152128,"UA","Ukraine"
"UKR","launching",1,677,0.00147710487444609,2.78295150927533,0.00411071123969768,"UA","Ukraine"
"UKR","leaks",1,677,0.00147710487444609,5.26785815906333,0.00778117896464303,"UA","Ukraine"
"UKR","learned",1,677,0.00147710487444609,2.22333572133991,0.00328410003152128,"UA","Ukraine"
"UKR","leveled",1,677,0.00147710487444609,4.57471097850338,0.00675732788552937,"UA","Ukraine"
"UKR","libya",1,677,0.00147710487444609,0.924052737209644,0.00136492280237761,"UA","Ukraine"
"UKR","life",1,677,0.00147710487444609,0.567377793270912,0.000838076504092927,"UA","Ukraine"
"UKR","live",1,677,0.00147710487444609,0.873409004390889,0.00129011669777089,"UA","Ukraine"
"UKR","lives",1,677,0.00147710487444609,0.642885345779057,0.000949609077960202,"UA","Ukraine"
"UKR","loudest",1,677,0.00147710487444609,5.26785815906333,0.00778117896464303,"UA","Ukraine"
"UKR","main",1,677,0.00147710487444609,1.48366852514507,0.00219153401055401,"UA","Ukraine"
"UKR","males",1,677,0.00147710487444609,4.57471097850338,0.00675732788552937,"UA","Ukraine"
"UKR","means",1,677,0.00147710487444609,0.746069582014288,0.00110202301626926,"UA","Ukraine"
"UKR","meeting",1,677,0.00147710487444609,1.00517828202201,0.00148475374006206,"UA","Ukraine"
"UKR","meetings",1,677,0.00147710487444609,1.972021293059,0.00291288226448892,"UA","Ukraine"
"UKR","methods",1,677,0.00147710487444609,3.07063358172711,0.00453564783120696,"UA","Ukraine"
"UKR","military",1,677,0.00147710487444609,0.885831524389446,0.00130846606261366,"UA","Ukraine"
"UKR","missiles",1,677,0.00147710487444609,4.16924587039522,0.00615841339792499,"UA","Ukraine"
"UKR","moldova",1,677,0.00147710487444609,3.88156379794344,0.00573347680641571,"UA","Ukraine"
"UKR","momentum",1,677,0.00147710487444609,2.55980795796112,0.00378110481235025,"UA","Ukraine"
"UKR","morocco",1,677,0.00147710487444609,1.15698429489002,0.00170898714163961,"UA","Ukraine"
"UKR","muromaya",1,677,0.00147710487444609,5.26785815906333,0.00778117896464303,"UA","Ukraine"
"UKR","names",1,677,0.00147710487444609,3.65842024662923,0.00540387037906828,"UA","Ukraine"
"UKR","national",1,677,0.00147710487444609,0.284251537354992,0.000419869331395852,"UA","Ukraine"
"UKR","normal",1,677,0.00147710487444609,2.86996288626496,0.00423923616878133,"UA","Ukraine"
"UKR","objectives",1,677,0.00147710487444609,1.71251009757391,0.00252955701266457,"UA","Ukraine"
"UKR","occupier",1,677,0.00147710487444609,4.16924587039522,0.00615841339792499,"UA","Ukraine"
"UKR","offers",1,677,0.00147710487444609,2.22333572133991,0.00328410003152128,"UA","Ukraine"
"UKR","oil",1,677,0.00147710487444609,2.08980432871538,0.00308686016058402,"UA","Ukraine"
"UKR","openly",1,677,0.00147710487444609,3.07063358172711,0.00453564783120696,"UA","Ukraine"
"UKR","organizations",1,677,0.00147710487444609,1.20741514851691,0.00178347880135437,"UA","Ukraine"
"UKR","outlines",1,677,0.00147710487444609,3.88156379794344,0.00573347680641571,"UA","Ukraine"
"UKR","past",1,677,0.00147710487444609,0.693147180559945,0.00102385107911366,"UA","Ukraine"
"UKR","pores",1,677,0.00147710487444609,4.57471097850338,0.00675732788552937,"UA","Ukraine"
"UKR","pre",1,677,0.00147710487444609,2.32341917989689,0.00343193379600722,"UA","Ukraine"
"UKR","prepare",1,677,0.00147710487444609,2.08980432871538,0.00308686016058402,"UA","Ukraine"
"UKR","preparing",1,677,0.00147710487444609,2.96527306606928,0.00438001929995463,"UA","Ukraine"
"UKR","preserve",1,677,0.00147710487444609,1.68433922060722,0.00248794567297964,"UA","Ukraine"
"UKR","prevent",1,677,0.00147710487444609,1.22480689122878,0.00180916822928918,"UA","Ukraine"
"UKR","prices",1,677,0.00147710487444609,2.13236394313418,0.00314972517449657,"UA","Ukraine"
"UKR","products",1,677,0.00147710487444609,2.43464481500711,0.00359622572379189,"UA","Ukraine"
"UKR","program",1,677,0.00147710487444609,1.3760378609527,0.0020325522318356,"UA","Ukraine"
"UKR","proliferate",1,677,0.00147710487444609,4.57471097850338,0.00675732788552937,"UA","Ukraine"
"UKR","promise",1,677,0.00147710487444609,1.77135059759685,0.00261647060206329,"UA","Ukraine"
"UKR","promises",1,677,0.00147710487444609,1.77135059759685,0.00261647060206329,"UA","Ukraine"
"UKR","promote",1,677,0.00147710487444609,0.81351086280982,0.00120164086087123,"UA","Ukraine"
"UKR","protect",1,677,0.00147710487444609,0.801950040408745,0.00118456431374999,"UA","Ukraine"
"UKR","protection",1,677,0.00147710487444609,1.19032071515761,0.00175822853051345,"UA","Ukraine"
"UKR","protest",1,677,0.00147710487444609,4.57471097850338,0.00675732788552937,"UA","Ukraine"
"UKR","punished",1,677,0.00147710487444609,3.47609868983527,0.00513456231881133,"UA","Ukraine"
"UKR","pushing",1,677,0.00147710487444609,2.96527306606928,0.00438001929995463,"UA","Ukraine"
"UKR","putin's",1,677,0.00147710487444609,3.47609868983527,0.00513456231881133,"UA","Ukraine"
"UKR","putting",1,677,0.00147710487444609,1.8021222562636,0.00266192356907474,"UA","Ukraine"
"UKR","question",1,677,0.00147710487444609,1.27887411249905,0.00188903118537526,"UA","Ukraine"
"UKR","recognition",1,677,0.00147710487444609,1.8021222562636,0.00266192356907474,"UA","Ukraine"
"UKR","red",1,677,0.00147710487444609,2.55980795796112,0.00378110481235025,"UA","Ukraine"
"UKR","reduce",1,677,0.00147710487444609,1.3166144404819,0.00194477760780192,"UA","Ukraine"
"UKR","representatives",1,677,0.00147710487444609,1.86666077740117,0.00275725373323659,"UA","Ukraine"
"UKR","resources",1,677,0.00147710487444609,0.497173534597663,0.000734377451399798,"UA","Ukraine"
"UKR","response",1,677,0.00147710487444609,0.977398717914937,0.00144372041050951,"UA","Ukraine"
"UKR","restored",1,677,0.00147710487444609,3.32194801000801,0.00490686559823931,"UA","Ukraine"
"UKR","restrain",1,677,0.00147710487444609,5.26785815906333,0.00778117896464303,"UA","Ukraine"
"UKR","restrict",1,677,0.00147710487444609,3.88156379794344,0.00573347680641571,"UA","Ukraine"
"UKR","restrictions",1,677,0.00147710487444609,2.86996288626496,0.00423923616878133,"UA","Ukraine"
"UKR","result",1,677,0.00147710487444609,1.04835045388722,0.00154852356556458,"UA","Ukraine"
"UKR","return",1,677,0.00147710487444609,1.14072377401824,0.00168496864699887,"UA","Ukraine"
"UKR","river",1,677,0.00147710487444609,2.70290880160179,0.00399247976602923,"UA","Ukraine"
"UKR","role",1,677,0.00147710487444609,0.662687973075237,0.000978859635266229,"UA","Ukraine"
"UKR","routes",1,677,0.00147710487444609,3.47609868983527,0.00513456231881133,"UA","Ukraine"
"UKR","russia's",1,677,0.00147710487444609,1.71251009757391,0.00252955701266457,"UA","Ukraine"
"UKR","scariest",1,677,0.00147710487444609,5.26785815906333,0.00778117896464303,"UA","Ukraine"
"UKR","scatters",1,677,0.00147710487444609,5.26785815906333,0.00778117896464303,"UA","Ukraine"
"UKR","scenes",1,677,0.00147710487444609,3.88156379794344,0.00573347680641571,"UA","Ukraine"
"UKR","seats",1,677,0.00147710487444609,2.27212588550934,0.00335616822084097,"UA","Ukraine"
"UKR","secretary",1,677,0.00147710487444609,0.218002151813791,0.000322012041083886,"UA","Ukraine"
"UKR","sense",1,677,0.00147710487444609,1.24250646832818,0.00183531236089834,"UA","Ukraine"
"UKR","set",1,677,0.00147710487444609,0.911149332373736,0.00134586312019754,"UA","Ukraine"
"UKR","shady",1,677,0.00147710487444609,5.26785815906333,0.00778117896464303,"UA","Ukraine"
"UKR","shelded",1,677,0.00147710487444609,5.26785815906333,0.00778117896464303,"UA","Ukraine"
"UKR","shortage",1,677,0.00147710487444609,3.07063358172711,0.00453564783120696,"UA","Ukraine"
"UKR","slava",1,677,0.00147710487444609,4.57471097850338,0.00675732788552937,"UA","Ukraine"
"UKR","societies",1,677,0.00147710487444609,1.41771055735327,0.00209410717482019,"UA","Ukraine"
"UKR","solidarity",1,677,0.00147710487444609,0.270645885299213,0.000399772356424244,"UA","Ukraine"
"UKR","solutions",1,677,0.00147710487444609,0.595029324601422,0.000878920715807123,"UA","Ukraine"
"UKR","southeast",1,677,0.00147710487444609,2.86996288626496,0.00423923616878133,"UA","Ukraine"
"UKR","sovereignty",1,677,0.00147710487444609,0.885831524389446,0.00130846606261366,"UA","Ukraine"
"UKR","space",1,677,0.00147710487444609,1.57897870494939,0.00233231714172731,"UA","Ukraine"
"UKR","spain",1,677,0.00147710487444609,3.32194801000801,0.00490686559823931,"UA","Ukraine"
"UKR","special",1,677,0.00147710487444609,1.17351359684123,0.00173340265412294,"UA","Ukraine"
"UKR","spends",1,677,0.00147710487444609,4.57471097850338,0.00675732788552937,"UA","Ukraine"
"UKR","square",1,677,0.00147710487444609,3.47609868983527,0.00513456231881133,"UA","Ukraine"
"UKR","stability",1,677,0.00147710487444609,0.703509967595492,0.00103915800235671,"UA","Ukraine"
"UKR","stage",1,677,0.00147710487444609,1.83387095457818,0.00270881972611253,"UA","Ukraine"
"UKR","stand",1,677,0.00147710487444609,0.825206902573012,0.00121891713821715,"UA","Ukraine"
"UKR","start",1,677,0.00147710487444609,1.46119566929301,0.00215833924563221,"UA","Ukraine"
"UKR","starts",1,677,0.00147710487444609,3.65842024662923,0.00540387037906828,"UA","Ukraine"
"UKR","statement",1,677,0.00147710487444609,0.305013528803421,0.000450536970167535,"UA","Ukraine"
"UKR","steps",1,677,0.00147710487444609,1.46119566929301,0.00215833924563221,"UA","Ukraine"
"UKR","stockpiles",1,677,0.00147710487444609,5.26785815906333,0.00778117896464303,"UA","Ukraine"
"UKR","stops",1,677,0.00147710487444609,4.57471097850338,0.00675732788552937,"UA","Ukraine"
"UKR","streets",1,677,0.00147710487444609,3.47609868983527,0.00513456231881133,"UA","Ukraine"
"UKR","submit",1,677,0.00147710487444609,3.32194801000801,0.00490686559823931,"UA","Ukraine"
"UKR","succeeds",1,677,0.00147710487444609,5.26785815906333,0.00778117896464303,"UA","Ukraine"
"UKR","swallowed",1,677,0.00147710487444609,4.57471097850338,0.00675732788552937,"UA","Ukraine"
"UKR","takes",1,677,0.00147710487444609,1.90056232907685,0.00280732988046803,"UA","Ukraine"
"UKR","talks",1,677,0.00147710487444609,3.07063358172711,0.00453564783120696,"UA","Ukraine"
"UKR","target",1,677,0.00147710487444609,1.8021222562636,0.00266192356907474,"UA","Ukraine"
"UKR","technologies",1,677,0.00147710487444609,1.3166144404819,0.00194477760780192,"UA","Ukraine"
"UKR","temporary",1,677,0.00147710487444609,3.65842024662923,0.00540387037906828,"UA","Ukraine"
"UKR","terms",1,677,0.00147710487444609,1.10897507570366,0.00163807248996109,"UA","Ukraine"
"UKR","terrorist",1,677,0.00147710487444609,1.77135059759685,0.00261647060206329,"UA","Ukraine"
"UKR","terrorists",1,677,0.00147710487444609,2.55980795796112,0.00378110481235025,"UA","Ukraine"
"UKR","test",1,677,0.00147710487444609,2.32341917989689,0.00343193379600722,"UA","Ukraine"
"UKR","theater",1,677,0.00147710487444609,4.57471097850338,0.00675732788552937,"UA","Ukraine"
"UKR","threaten",1,677,0.00147710487444609,2.43464481500711,0.00359622572379189,"UA","Ukraine"
"UKR","threatening",1,677,0.00147710487444609,2.32341917989689,0.00343193379600722,"UA","Ukraine"
